STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QN_4 MO_N MO_TT MO_TX MO_TN MO_FK MX_TX MX_FX MX_TN MO_SD_S QN_6 MO_RR MX_RS eor
3987 20090901 20090930 10 4.24 15.5 21.3 10.4 2.63 32.6 16.7 4.9 210 9 35.9 14.4 eor
3987 20091001 20091031 10 5.86 7.7 10.9 4.7 2.97 22.2 20.8 -1.3 82.5 9 85.9 16.6 eor
3987 20091101 20091130 10 6.16 7.3 10.2 4.7 3.03 14.4 22.8 -2.6 58 9 61.1 20.2 eor
3987 20091201 20091231 10 6.66 -0.3 1.7 -2.6 2.74 8.9 25 -15.6 32.4 9 71.3 15.6 eor
3987 20100101 20100131 10 7.1 -5 -3 -7.5 2.71 2.4 19.1 -16.9 25 9 39.3 8.6 eor
3987 20100201 20100228 10 6.74 -0.6 2.2 -3.2 2.89 11.4 23.7 -7.9 49.1 9 28.6 7.3 eor
3987 20100301 20100331 10 5.46 4.7 9.1 0.5 3.03 23.5 23.9 -7.5 114.5 9 40.6 9 eor
3987 20100401 20100430 10 4.4 9.5 15.6 3.9 2.9 25.5 19.5 0 212.4 9 7.7 3.1 eor
3987 20100501 20100531 10 6.61 11.2 15.1 7.3 2.68 22.3 15.7 0.4 113.4 9 85.9 13.8 eor
3987 20100601 20100630 10 4.06 17.8 23.7 11.9 2.57 32.5 18.3 8.4 293.3 9 6.7 3.4 eor
3987 20100701 20100731 10 4 22.6 29.3 16.4 2.55 38.2 18.5 11.6 313.6 9 39.3 33.4 eor
3987 20100801 20100831 10 5.99 18.1 23 14.3 2.61 30 17.8 9.4 158.8 9 96.9 17 eor
3987 20100901 20100930 10 5.32 13.1 17.6 9.3 2.87 24.6 15.6 4.6 149.5 9 122.6 39.1 eor
3987 20101001 20101031 10 5.05 7.9 12.1 4.6 2.94 18.6 18.7 0.3 134.9 9 17.8 5.7 eor
3987 20101101 20101130 10 7.15 4.7 6.8 2.5 2.87 17.6 23.2 -6.6 27.5 9 87.9 16.7 eor
3987 20101201 20101231 10 7.01 -4.6 -2.2 -7.5 3 4.9 18.9 -14.3 12.7 9 73.3 10 eor
3987 20110101 20110131 10 6.29 1.1 3.4 -1.2 2.9 10 17.9 -9.2 45.7 9 36.4 7.2 eor
3987 20110201 20110228 10 5.36 -0.4 2.7 -3.5 3.29 10.3 22.6 -13.5 100.4 9 18.4 7.9 eor
3987 20110301 20110331 10 3.97 5 10.4 0.2 2.9 16.9 19.6 -6 194.3 9 17.4 10.6 eor
3987 20110401 20110430 10 4.14 12.8 19 7.5 3.03 24.9 24.8 2.7 221.6 9 37.9 12.1 eor
3987 20110501 20110531 10 4.07 15.1 22.1 8.7 2.77 33.2 18.1 0.8 296.1 9 17.5 5.4 eor
3987 20110601 20110630 10 4.68 18.2 24.6 12.7 2.7 33.3 18.6 8.5 268.3 9 47.5 10.2 eor
3987 20110701 20110731 10 5.93 17.3 21.8 13.5 3 29.6 19.9 9.6 171.7 9 192.9 57.3 eor
3987 20110801 20110831 10 5.28 18.3 23.4 14 2.84 31.1 26.8 8.3 187.4 9 67.5 21.3 eor
3987 20110901 20110930 10 4.72 15.8 21.1 11.4 2.9 28.7 17.6 7.9 207.4 9 59.3 13.7 eor
3987 20111001 20111031 10 4.24 10 14.8 6.2 3.1 26.1 20.7 -0.4 168.8 7 39.3 15.4 eor
3987 20111101 20111130 10 4.23 4.2 8.1 1.3 2.87 15 20.1 -3.2 122.2 7 1.8 1.7 eor
3987 20111201 20111231 10 6.6 4.3 6.5 1.8 3.74 12.4 22 -1.6 28 7 71 20.5 eor
3987 20120101 20120131 7 6.07 1.6 3.7 -0.7 3.58 12.3 23.1 -10.9 55.9 3 57.3 8.8 eor
3987 20120201 20120229 3 5.35 -2.1 1.3 -5.6 3.1 11.4 21.2 -19.6 111.7 3 34.3 7.3 eor
3987 20120301 20120331 3 4.78 7.5 12.4 3.2 3.19 21.2 22.9 -4.8 173.7 3 8.6 3.3 eor
3987 20120401 20120430 3 5.53 9.4 15 4.2 2.87 31.4 19.5 -1.8 159 3 17.7 4.2 eor
3987 20120501 20120531 3 4.84 15.5 21.7 9.5 2.84 31.6 17.2 2.8 250 3 41.5 17.1 eor
3987 20120601 20120630 3 5.85 16 21 11.5 2.73 31.9 20.9 5.8 176.7 3 97.9 14 eor
3987 20120701 20120731 3 5.15 18.4 23.8 13.9 2.74 33.2 19.4 9.4 226.8 3 147.2 45.5 eor
3987 20120801 20120831 3 4.6 18.7 24.5 14 2.55 36.2 16.8 9.5 249.3 3 36.9 9.7 eor
3987 20120901 20120930 3 4.78 14.7 20 10.2 2.8 29.2 18.4 4.8 202.4 3 34.5 6.4 eor
3987 20121001 20121031 3 5.05 9.1 13.7 5.3 2.87 22.9 27.6 -2.3 142 3 32.2 7.8 eor
3987 20121101 20121130 3 6.34 5.2 7.6 2.7 2.9 11.8 15.4 -2.7 49.3 3 49.1 16.7 eor
3987 20121201 20121231 3 6.68 0.6 2.8 -1.6 3.13 12.1 21.5 -9.7 38.2 3 48.8 9.9 eor
3987 20130101 20130131 3 7.19 -0.1 1.9 -2.2 2.94 12 23.5 -13.7 21.8 3 75.9 15.5 eor
3987 20130201 20130228 3 7.05 -0.2 1.9 -2.2 2.5 7.2 20.5 -8.2 24.5 3 40.2 8.3 eor
3987 20130301 20130331 3 5.41 -0.8 3.1 -3.9 2.9 14.1 16.1 -11.4 136.5 3 35.3 5.9 eor
3987 20130401 20130430 3 5.96 9.1 14.2 4.5 2.73 26.1 17.2 -4.8 140 3 25.4 13.2 eor
3987 20130501 20130531 3 5.68 13.8 19.2 9 2.81 27.9 23.8 3.9 172 3 114.3 37.5 eor
3987 20130601 20130630 3 5.2 17.4 23 12.2 2.63 34.2 18.6 7.3 240.5 3 84.8 29.1 eor
3987 20130701 20130731 3 4.22 20.8 26.8 15.2 2.42 34.7 14.8 11 313.5 3 21.4 9.5 eor
3987 20130801 20130831 3 4.9 19.1 25.4 14 2.55 35.1 19.5 9.8 234.5 3 45.9 19.7 eor
3987 20130901 20130930 3 5.46 13.2 17.7 9.7 2.8 27.3 16.4 3.8 124.3 3 59.1 11.8 eor
3987 20131001 20131031 3 5.21 10.9 15.1 7.2 2.94 20.8 21.4 1.3 110.3 3 77.6 32.2 eor
3987 20131101 20131130 3 6.37 5.2 7.7 2.7 2.83 13.9 18.3 -3.7 43.1 3 55.4 8.9 eor
3987 20131201 20131231 3 6.19 4 6.3 1.8 3.19 10.4 26.8 -2.9 53.1 3 46.8 7.5 eor
3987 20140101 20140131 3 6.5 0.6 2.9 -1.8 3.26 12 18.7 -13.4 43.8 3 32.2 10.3 eor
3987 20140201 20140228 3 5.06 4.9 9.3 1 3.07 13.9 20 -3.4 119.7 3 7.9 2.3 eor
3987 20140301 20140331 3 4.65 7.8 13.4 2.9 2.77 22 22.7 -1.7 174.4 3 23.2 5.4 eor
3987 20140401 20140430 3 5.38 12.1 18.1 7.1 2.77 23.8 22.6 1 197.2 3 19.9 4.8 eor
3987 20140501 20140531 3 5.42 13.4 18.8 8.5 2.87 30.6 16.3 1.7 194.3 3 87.3 19.9 eor
3987 20140601 20140630 3 5.2 17 22.6 11.9 2.67 34.2 18.7 7.3 228.2 3 57.3 22.2 eor
3987 20140701 20140731 3 5.03 21 27.4 16.1 2.52 34.7 14.3 9.4 275.3 3 147 49.4 eor
3987 20140801 20140831 3 5.3 17.2 22.7 12.7 2.65 29.1 19.8 7.9 210.7 3 25.4 5.4 eor
3987 20140901 20140930 3 5.56 15.9 20.6 12.1 2.73 27.7 17 7.1 160.4 3 30.6 10 eor
3987 20141001 20141031 3 5.66 12.3 16.2 9.3 2.58 21.8 17.7 1.8 115.7 3 45.5 9.5 eor
3987 20141101 20141130 3 6.56 6.7 9.1 4.5 2.8 18 15.6 -2.3 61.7 3 9 3.4 eor
3987 20141201 20141231 3 6.58 2.5 4.7 0.1 3.26 11.8 22.1 -9.2 31.6 3 56.3 9.3 eor
3987 20150101 20150131 3 6.88 2.8 4.8 0.6 3.55 12.7 25.8 -3.8 30.2 3 70.7 14 eor
3987 20150201 20150228 3 4.88 1.5 5.4 -1.8 2.89 10.7 18.5 -7.1 117 3 13 4.6 eor
3987 20150301 20150331 3 5.76 5.9 10.4 1.9 3.13 18 33.4 -2.5 132.6 3 31.7 7.8 eor
3987 20150401 20150430 3 4.53 9.4 15.6 3.6 2.97 23.6 23.9 -1.9 229.4 3 18.7 6.9 eor
3987 20150501 20150531 3 5.04 13.4 19.6 7.3 2.84 27.6 21.8 3.3 229.7 3 15.9 5.2 eor
3987 20150601 20150630 3 5.31 16.7 22.4 11.6 2.7 31.9 20 7.2 221.5 3 74.4 28.1 eor
3987 20150701 20150731 3 4.83 19.7 25.4 14.7 3.06 37.6 22.7 9.7 250.1 3 72.1 17.7 eor
3987 20150801 20150831 3 4.62 21.8 28.8 16.2 2.68 37.6 19.3 10 289.2 3 75.9 46.3 eor
3987 20150901 20150930 3 4.62 13.9 19.6 9.6 2.87 28.1 19.5 5.6 174 3 31.8 11.8 eor
3987 20151001 20151031 3 5.63 8.4 12.2 5.4 2.45 20.9 13.1 -1.1 131.7 3 63.4 15.3 eor
3987 20151101 20151130 3 6.13 7.7 10.7 4.6 3.43 17.4 27.5 -2.1 62.3 3 73.9 24.2 eor
3987 20151201 20151231 3 5.95 6.8 9.3 4 3.39 14.5 24.7 -3.6 72.7 3 24.4 7.1 eor
3987 20160101 20160131 3 6.46 -0.3 2.2 -3.1 3.06 11.6 19.5 -12 55.7 3 41.9 5 eor
3987 20160201 20160229 3 6.21 3.7 6.9 0.8 3.31 11.5 26.5 -4.1 70.6 3 50.1 12.2 eor
3987 20160301 20160331 3 6.09 4.8 8.7 1.4 2.71 15.6 17.8 -2.5 100 3 31.8 6.2 eor
3987 20160401 20160430 3 5.28 9 14.5 4 2.8 23.1 22.4 -0.7 187.3 3 29.3 7.7 eor
3987 20160501 20160531 3 4.65 15.8 22 10.2 2.77 29.8 16.8 5.1 263.8 3 30.9 20.1 eor
3987 20160601 20160630 3 4.72 19.1 24.9 14 2.47 35.4 17.3 10.2 275.3 3 59.3 14.2 eor
3987 20160701 20160731 3 5.49 19.9 25.6 15 2.71 32.1 23.3 9.6 215.3 3 58.6 23.3 eor
3987 20160801 20160831 3 4.65 18.4 24.4 13.4 2.58 34.6 16.3 7.8 218.9 3 42.5 14.8 eor
3987 20160901 20160930 3 4.11 18.2 24.6 12.9 2.67 32.1 14.6 7.9 252.5 3 10.4 5 eor
3987 20161001 20161031 3 6.77 8.6 11.2 6.1 2.58 17.7 14.2 2.9 51.2 3 51.5 7.3 eor
3987 20161101 20161130 3 5.94 3.6 6.8 0.8 2.83 13.5 24.3 -5.5 71.1 3 39.6 6.9 eor
3987 20161201 20161231 3 5.97 2.7 5 0 3.03 10.9 22.6 -6.2 57.1 3 57.4 20.8 eor
